"Name:","run_127_2_1"
"EXPERIMENT TIME:","15/03/2024 20:35"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","130"

"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"0.0","-0.59","0.24","-9.85","-0.07","0.5","-0.28"
"0.05","-0.39","0.55","-11.41","-0.12","0.44","-0.26"
"0.1","-1.41","1.14","-12.98","-0.24","0.22","-0.21"
"0.15","2.86","3.45","-9.38","-0.59","-0.03","0.01"
"0.2","4.59","1.06","-12.91","-0.79","0.4","-0.22"
"0.25","3.3","1.14","-9.22","-0.44","-0.04","0.37"
"0.4","2.2","5.18","-15.22","-0.14","1.04","0.31"
"0.45","2.24","4.28","-11.81","-0.35","0.65","-0.05"
"0.5","2.63","7.41","-10.32","0.05","0.86","-0.19"
"0.55","-1.37","0.27","-11.65","-0.63","0.29","-0.57"
"0.6","2.12","2.67","-0.82","0.19","-1.02","-0.91"
"0.65","1.69","0.67","-5.53","0.18","-1.37","-1.1"
"0.7","6.24","0.98","-2.98","-0.19","-1.08","-1.12"
"0.75","6.08","-1.26","-16.32","0.76","-0.52","-1.33"
"0.8","3.69","3.88","-20.01","0.46","-0.13","0.62"
"0.85","-2.2","2.16","-20.01","0.84","-0.29","0.6"
"0.9","-2.28","1.65","-8.0","0.38","-0.44","0.71"
"0.95","-2.79","1.77","-6.08","0.36","-0.27","0.66"
"1.1","2.67","-0.47","-14.55","-0.15","-0.37","-0.3"
"1.15","7.88","8.43","-16.08","-1.18","0.33","0.83"
"1.2","0.08","4.31","-16.48","-0.53","-0.24","-0.17"
"1.25","-2.98","0.78","-18.44","0.67","1.32","0.05"
"1.3","2.59","4.94","-11.45","-0.46","1.15","0.52"
"1.35","0.39","1.02","-11.41","-0.55","1.39","0.38"
"1.4","1.57","3.77","-2.94","-0.53","-0.13","0.34"
"1.45","0.24","1.8","-1.88","0.3","-0.58","-0.37"
"1.5","3.02","2.94","-5.92","1.06","-1.29","-0.86"
"1.55","8.24","2.75","-6.59","0.49","-0.19","-1.03"
"1.6","2.31","-4.9","-20.01","2.31","-0.69","-2.76"
"1.65","1.14","-4.12","-14.55","0.12","-0.19","0.07"
"1.7","-3.18","-2.0","-17.85","0.13","0.08","1.02"
"1.75","-1.73","3.57","-4.04","-1.64","0.14","1.61"
"1.8","-1.84","1.77","-1.22","-0.05","-0.31","-0.12"
"1.85","1.65","0.98","4.82","-0.19","-0.06","-0.51"
"1.9","-0.16","-4.16","-13.65","1.03","0.08","-1.12"
"1.95","8.0","6.94","-8.16","-2.2","-0.1","-0.03"
"2.0","-5.06","-4.28","-20.01","0.75","-0.13","-1.65"
"2.05","-0.43","1.8","-15.97","-0.76","0.58","0.09"
"2.1","-0.51","2.39","-17.06","-1.09","1.49","1.18"
"2.15","1.49","4.51","-10.94","-0.95","0.86","0.28"
"2.2","0.47","1.06","-6.9","-0.21","-0.11","0.29"
"2.35","9.41","1.8","1.61","-0.36","-0.39","-0.49"
"2.4","6.2","2.43","-20.01","2.62","-0.12","-1.35"
"2.45","1.65","-0.31","-15.89","-0.21","-0.69","0.24"
"2.5","-3.77","0.04","-17.93","1.2","-0.44","0.37"
"2.55","-1.77","0.27","-6.39","-0.5","-0.18","1.12"
"2.6","0.16","4.47","-2.47","-0.46","0.05","0.59"
"2.65","-1.1","-1.41","3.41","0.33","-0.51","-0.64"
"2.7","4.35","1.41","-5.06","-0.3","0.4","-0.28"
"2.75","2.16","0.24","-16.4","-0.27","-0.48","-1.19"
"2.8","7.18","7.22","-20.01","-0.9","0.83","0.11"
"2.95","1.53","2.63","-9.38","-0.9","1.39","0.56"
"3.0","-0.86","-0.51","-12.0","-0.35","0.73","0.5"
"3.05","2.51","3.77","1.77","0.06","-0.59","0.08"
"3.1","-1.53","-0.35","-4.63","0.21","-0.41","0.35"
"3.15","5.06","4.31","-6.28","0.77","-1.54","-0.44"
"3.2","9.02","6.55","-20.01","2.85","0.73","-0.04"
"3.25","0.2","-6.9","-20.01","1.28","-0.73","-1.47"
"3.3","-2.39","-2.94","-15.18","0.3","-0.79","1.11"
"3.35","-3.73","1.33","-9.49","-0.92","-0.48","1.91"
"3.4","0.24","5.61","-3.14","-0.77","-0.15","0.78"
"3.45","0.31","0.94","3.96","-0.1","-0.7","-0.93"
"3.5","2.67","0.0","1.02","0.06","0.2","-0.45"
"3.55","1.61","-1.73","-16.91","0.05","-0.2","-1.23"
"3.6","9.22","11.49","-18.51","-2.23","-0.14","1.3"
"3.65","-4.98","-0.08","-20.01","0.44","-0.27","-1.92"
"3.7","-1.41","1.96","-14.63","-0.21","1.51","-0.18"
"3.75","2.12","4.63","-12.04","-1.13","1.93","0.84"
"3.8","-1.88","-0.24","-13.81","-0.61","1.3","-0.06"
"3.85","1.26","2.71","-0.43","-0.13","-0.31","-0.08"
"3.9","0.82","-0.31","-2.94","1.01","-0.34","-0.21"
"3.95","3.84","-0.9","-4.47","0.55","-0.63","-0.06"
"4.0","4.82","3.06","-4.59","-0.03","-1.08","0.26"
"4.05","8.04","13.69","-20.01","1.7","0.07","0.53"
"4.1","0.08","-6.83","-14.95","0.11","-1.09","-1.42"
"4.25","1.29","5.1","-1.84","-0.84","-0.42","0.89"
"4.3","-1.73","-0.59","2.71","0.27","-0.89","-0.89"
"4.35","2.59","0.82","1.1","-0.23","-0.14","0.13"
"4.4","-0.9","-2.9","-13.77","0.12","-0.47","-0.88"
"4.45","-0.51","2.2","-12.71","-1.19","-1.37","0.2"
"4.5","1.8","10.94","-20.01","0.09","0.48","-0.49"
"4.55","-5.26","-2.59","-15.14","0.06","0.71","-1.06"
"4.6","-0.47","2.12","-10.79","-0.64","1.3","1.09"
"4.65","3.53","5.88","-7.85","-0.8","1.54","1.23"
"4.7","-3.49","-3.06","-10.36","0.62","0.28","-0.66"
"4.75","2.59","3.33","-1.26","-0.14","-0.48","0.6"
"4.9","4.63","9.65","-20.01","1.44","0.67","0.01"
"4.95","-0.47","-2.9","-20.01","0.83","-0.76","-1.48"
"5.0","-3.61","-4.12","-14.2","0.93","-0.27","-0.33"
"8.428","8.39","8.55","-20.01","0.51","-0.59","-0.5"
"8.478","-1.14","-2.9","-15.1","0.17","-0.96","-1.03"
"8.528","-2.39","0.78","-15.02","0.7","-0.24","0.3"
"8.578","-2.9","1.29","-8.83","-2.27","0.25","1.82"
"8.628","0.55","5.81","-2.71","-0.97","0.38","0.82"
"8.678","-2.51","-1.33","2.51","0.83","-1.05","-0.99"
"8.728","1.02","-0.39","-0.51","0.22","-0.01","-0.44"
"8.778","1.26","2.39","-17.85","0.49","-0.37","-0.32"
"8.828","6.08","12.04","-16.28","-0.83","0.45","0.79"
"8.878","-2.47","3.73","-20.01","0.23","0.79","-1.44"
"8.928","-0.94","2.71","-13.18","-0.34","1.04","-0.67"
"8.978","0.27","2.55","-10.87","-0.07","1.46","0.27"
"9.028","1.41","3.8","-9.38","-0.62","1.42","0.49"
"9.078","0.04","2.0","-9.41","0.03","0.56","-0.06"
"9.128","-0.24","-0.24","-2.04","-0.05","-0.78","-0.35"
"9.178","1.06","-1.26","-4.71","0.37","-0.93","0.1"
"9.228","3.88","1.57","-7.14","-0.08","-1.19","0.22"
"9.428","-1.57","4.16","-13.73","-0.32","-0.34","1.86"
"9.478","-1.37","4.28","-4.55","-0.81","-0.51","1.46"
"9.528","0.12","3.77","-0.35","-0.27","-0.4","-0.11"
"9.578","0.35","-1.22","1.69","0.6","-0.5","-0.57"
"9.628","3.53","1.92","-7.14","-0.1","0.39","-0.44"
"9.678","-0.94","-1.37","-9.73","0.1","-0.86","-1.02"
"9.728","7.81","12.79","-20.01","0.2","1.1","-0.46"
"9.778","0.55","5.33","-18.36","-0.48","0.34","-1.0"
"9.828","-0.12","3.3","-8.75","-0.76","1.17","-0.6"
"9.878","3.06","7.57","-12.24","-0.33","0.88","0.34"
"9.928","0.82","1.22","-8.28","-0.07","0.41","-0.81"
"9.978","0.08","-2.28","-1.26","0.13","-0.7","-1.14"
"10.028","2.59","1.26","-2.94","-0.21","-0.77","-0.0"
"10.078","0.0","0.08","-8.0","0.34","-1.12","-0.82"
"10.128","6.28","8.87","-20.01","0.87","0.01","0.32"
"10.178","9.38","8.16","-20.01","0.21","-0.25","-0.73"
"10.228","-3.02","-4.12","-11.53","0.45","0.4","0.42"
"10.278","-3.53","3.84","-20.01","1.02","-0.1","1.82"
"10.328","-2.08","4.98","-8.24","-0.9","-1.28","1.48"
"10.378","-0.35","2.47","2.86","-0.28","-0.73","0.07"
"10.428","-0.86","-2.31","3.49","0.59","-0.52","-0.54"
"10.478","2.9","0.24","0.08","0.23","0.5","0.5"
"10.528","0.16","0.0","-17.85","0.0","0.59","-0.62"
"10.578","5.45","10.83","-20.01","-1.22","1.15","1.96"
"10.628","0.75","10.12","-18.87","-0.68","0.9","-0.53"
"10.678","-1.26","3.49","-15.85","0.63","1.23","-1.01"
"10.728","0.82","2.35","-10.4","0.09","1.34","0.01"
"10.778","0.86","2.39","-13.06","0.61","1.15","0.05"
"10.828","0.43","1.33","-4.12","-0.19","-0.05","-0.51"
"10.878","2.08","0.2","-1.8","0.5","-0.78","-0.44"
"10.928","2.75","0.16","-4.71","0.06","-0.67","-0.1"
"10.978","3.77","3.06","-11.49","-0.07","0.12","0.2"
"11.028","3.53","4.63","-20.01","-0.2","-0.48","-0.08"
"11.078","1.14","1.73","-20.01","0.08","-0.68","0.59"
"11.128","-2.75","1.45","-15.02","-0.13","-0.87","1.05"
"11.178","-2.63","3.18","-7.65","-0.75","-0.75","1.57"
"11.328","2.9","2.08","0.67","-1.59","-1.41","0.74"
"11.378","3.33","5.69","-9.61","0.31","0.35","-0.59"
"11.428","0.51","5.81","-17.77","-1.6","0.5","1.19"
"11.478","1.88","8.9","-19.14","0.39","1.09","-1.1"
"11.528","-2.04","2.43","-16.75","0.47","1.52","-1.33"
"11.578","2.75","4.86","-6.94","-0.54","1.97","-0.7"
"11.628","-1.33","-0.98","-11.49","0.68","1.74","-0.71"
"11.678","0.47","2.31","-6.59","-0.97","-0.15","0.29"
"11.728","-0.24","-0.31","-2.55","-0.02","-1.05","-0.01"
"11.878","7.61","13.53","-20.01","3.14","0.02","0.72"
"11.928","-1.57","-2.94","-12.75","-0.94","-0.3","-1.77"
"11.978","-2.82","4.51","-11.69","0.01","0.47","0.26"
"12.028","-2.31","5.61","-11.69","0.11","0.14","-0.06"
"12.078","0.71","5.77","-0.75","-0.8","0.49","-1.04"
"12.128","-4.2","-1.65","-2.39","1.0","-0.01","-2.44"
"12.178","3.69","5.81","-3.69","0.47","-0.48","-1.21"
"12.228","1.22","4.79","-14.36","0.79","-1.04","-2.55"
"12.278","8.63","14.0","-15.93","-0.83","0.8","-0.62"
"12.328","6.79","9.38","-14.24","-0.56","0.89","-2.64"
"12.378","-0.82","0.16","-19.73","0.84","1.67","-2.57"
"12.428","3.3","11.3","-11.81","-0.98","1.27","-1.22"
"12.578","-1.14","6.24","-10.9","0.69","1.11","-3.35"
"12.628","2.71","5.81","-0.86","0.08","1.16","-3.49"
"12.678","2.79","5.57","-6.75","0.92","1.07","-3.31"
"12.728","2.98","2.39","-2.16","0.44","0.38","-3.56"
"12.778","7.3","4.39","-4.31","0.93","1.23","-3.14"
"12.828","6.28","0.59","-19.3","1.41","1.12","-4.1"
"12.878","1.37","0.82","-19.81","0.12","0.93","-2.33"
"12.928","-0.9","4.98","-20.01","0.11","0.39","-1.58"
"12.978","-4.67","2.71","-16.44","0.05","-0.42","-1.57"
"13.028","-1.02","4.28","-9.61","-0.97","-0.22","-0.62"
"13.078","-1.1","0.31","-0.12","-0.93","-0.21","-1.58"
"13.228","0.12","3.14","-11.14","-0.05","-0.04","-1.26"
"13.278","3.3","7.92","-18.12","0.14","0.38","-0.87"
"13.328","2.67","6.08","-13.06","-0.12","1.77","-0.49"
"13.378","3.57","8.51","-17.53","0.53","1.8","-0.22"
"13.428","-0.63","1.92","-6.9","-0.22","1.85","-0.43"
"13.878","-6.2","-0.43","-16.63","-0.03","-1.07","0.67"
"13.928","-1.02","5.06","-3.06","-1.68","-1.48","1.6"
"15.379","1.69","1.73","-2.12","-0.6","-0.86","0.19"
"18.001","-0.55","1.8","-8.55","0.11","0.14","-0.34"
"18.551","1.92","1.77","-15.22","0.19","-0.12","-1.09"
"18.601","4.79","6.9","-9.18","-1.98","-0.26","0.2"
"18.651","-0.08","7.96","-20.01","1.14","1.11","-1.11"
"18.701","-1.57","4.04","-17.38","0.19","1.15","-0.45"
"18.901","-0.51","-0.78","-3.22","0.12","-0.09","-0.56"
"19.101","7.92","6.98","-20.01","-0.31","-0.3","0.12"
"19.151","-0.78","-0.35","-17.53","-0.31","-0.55","0.52"
"19.201","-2.9","4.16","-15.02","0.1","-0.82","1.88"
"19.251","-2.2","5.96","-7.1","-0.79","-0.93","1.74"
"19.301","0.55","6.0","1.57","-0.83","-0.76","0.11"
"19.351","-0.63","-1.37","3.88","0.11","-0.28","-1.55"
"19.401","0.86","-2.71","-1.37","-0.19","0.24","-0.84"
"19.451","2.59","2.08","-17.65","0.08","0.45","-0.79"
"19.501","7.65","13.65","-18.91","-1.52","0.84","1.25"
"19.551","1.53","8.87","-18.67","-0.48","1.05","-1.1"
"19.751","-0.31","1.45","-5.92","-0.26","-0.03","-0.32"
"19.801","0.86","1.14","-0.86","-0.49","-0.64","-0.08"
"19.951","11.14","19.5","-20.01","1.62","-0.6","1.6"
"20.001","-1.06","-1.8","-19.61","0.51","-0.48","-1.52"
"20.301","-0.63","-2.82","-8.98","0.45","0.53","-0.77"
"20.351","0.16","3.8","-15.61","-0.05","-0.51","-0.31"
"20.501","-0.59","0.86","-10.94","-0.33","1.29","0.24"
"20.551","2.94","5.18","-7.45","-0.02","1.44","0.79"
"20.601","-0.59","1.37","-8.36","0.37","1.15","-0.34"
"20.651","0.16","2.59","-5.26","-0.37","-0.06","0.02"
"20.701","0.08","0.27","-5.02","0.01","-0.82","-0.18"
"20.751","2.04","0.63","-8.43","0.54","-1.59","-0.39"
"20.801","5.61","8.04","-17.1","-0.57","-0.55","1.12"
"20.851","10.08","10.16","-19.73","-0.6","-0.94","0.88"
"20.901","-2.16","-2.31","-13.14","0.65","-0.3","-1.06"
"20.951","-2.9","-0.71","-16.36","0.47","0.08","1.08"
"21.001","-0.78","4.86","-8.55","-0.67","-0.35","1.85"
"21.051","-0.35","5.06","-0.47","-0.0","-0.17","0.1"
"21.101","-4.39","-1.18","1.45","0.01","-0.6","-0.5"
"21.151","2.67","1.53","-1.37","0.38","-0.33","-0.6"
"21.201","-1.1","-2.24","-17.53","0.12","0.02","-0.85"
"21.251","9.26","15.57","-17.57","-1.6","0.66","1.82"
"21.301","-4.04","4.12","-20.01","-0.08","1.04","-1.69"
"21.351","-0.75","6.83","-15.42","-0.09","1.53","-0.26"
"21.401","0.47","4.2","-9.73","0.11","1.68","-0.29"
"21.451","1.06","2.31","-7.88","-0.24","1.4","-0.27"
"21.601","4.31","1.14","-4.35","0.17","-1.27","-0.13"
"21.651","3.61","-3.06","-1.73","0.08","-1.52","0.28"
"21.701","12.12","17.22","-20.01","1.6","-0.49","2.21"
"21.751","-2.04","-0.16","-20.01","0.05","-0.41","-0.66"
"21.801","-1.29","4.12","-16.08","-0.61","-0.43","1.3"
"21.851","-2.31","4.98","-11.69","-0.48","-0.45","1.34"
"21.901","0.24","6.47","-1.53","-0.59","-0.23","0.68"
"21.951","-0.94","1.8","0.51","0.42","-0.68","-1.48"
"22.001","-2.0","-4.47","3.88","0.28","-0.48","-1.72"
"22.151","7.57","15.57","-10.87","-1.91","1.14","1.29"
"22.201","-4.98","-1.02","-20.01","1.74","1.32","-2.76"
"22.251","-0.98","3.88","-14.75","-0.84","1.56","1.36"
"22.301","1.29","8.87","-12.51","-0.24","1.31","0.95"
"22.351","-0.59","4.55","-12.24","-0.25","0.78","-0.18"
"22.401","1.61","1.77","-3.8","-0.72","-0.74","-0.65"
"22.451","1.73","-0.04","2.86","-0.02","-0.99","-0.78"
"22.501","0.78","-2.43","-3.26","0.83","-0.87","-0.04"
"22.551","5.14","1.92","-0.35","-0.23","-0.97","0.28"
"22.601","8.98","17.81","-20.01","2.3","0.09","1.23"
"22.651","-3.22","0.27","-20.01","-0.27","-0.6","-0.62"
"22.701","-2.82","4.98","-14.24","0.06","-0.19","0.8"
"22.751","-4.47","3.45","-15.57","0.34","-0.49","1.26"
"24.359","1.57","5.33","-13.45","0.44","0.04","0.73"
"26.399","0.47","-2.39","4.39","-0.34","-0.2","-0.6"
"26.449","0.86","0.39","-6.75","-0.21","0.66","0.17"
"26.499","-2.67","2.86","-16.63","-0.75","-0.43","-0.6"
"26.549","8.63","19.02","-20.01","-1.19","1.21","1.42"
"26.699","0.43","3.8","-8.32","-0.05","1.29","0.35"
"26.749","0.31","2.35","-7.06","0.14","0.48","-0.47"
"26.799","0.75","0.43","-2.04","-0.1","-0.02","-0.63"
"26.849","0.59","-0.94","-3.96","0.25","-0.6","-0.1"
"26.899","3.14","1.96","-6.94","0.32","-0.94","0.11"
"26.949","4.28","7.45","-17.34","-0.24","-0.01","1.49"
"26.999","8.39","9.1","-20.01","0.6","-0.2","0.39"
"27.049","-1.73","1.06","-16.48","0.27","-0.45","-0.36"
"27.099","-2.31","1.14","-15.81","1.1","-1.03","0.74"
"27.149","-1.65","1.88","-8.43","-1.18","-1.02","1.86"
"27.199","0.51","4.31","0.78","-0.8","-0.76","0.96"
"27.249","0.24","1.73","2.79","0.84","-0.6","-1.21"
"27.299","0.2","-0.75","-0.55","0.22","-0.35","-1.19"
"27.349","0.16","-0.2","-11.57","-0.02","-0.23","-0.96"
"27.399","-2.63","6.39","-17.38","-1.41","-0.04","0.46"
"27.449","1.77","10.04","-19.81","-0.13","0.69","-1.37"
"27.499","-4.98","2.51","-17.89","-0.24","1.24","-1.07"
"27.549","-1.69","4.86","-11.1","-0.91","1.56","0.58"
"27.599","1.02","5.65","-9.61","-0.27","1.46","-0.46"
"27.649","0.94","0.67","-5.57","-0.71","1.11","-0.7"
"27.699","-2.2","-1.26","-4.28","-0.41","-0.28","-0.25"
"27.749","1.84","1.45","-2.86","-0.34","-0.74","0.26"
"27.949","-1.22","3.57","-15.53","0.53","-0.75","0.8"
"27.999","-3.96","3.1","-11.06","0.84","-0.73","0.93"
"28.049","-1.96","2.71","-2.0","-0.03","-0.32","1.49"
"28.099","-1.29","3.53","-0.55","0.8","-1.13","0.38"
"28.149","-0.55","-0.27","2.79","0.9","-0.8","-0.48"
"28.199","3.49","2.43","-2.79","0.22","0.09","0.38"
"28.249","-6.04","-4.24","-15.81","0.12","0.12","-0.64"
"28.299","4.51","10.4","-20.01","-0.75","0.54","0.62"
"28.349","1.77","7.73","-13.42","-0.75","1.21","0.29"
"28.399","-1.53","5.06","-13.73","-0.12","1.8","0.44"
"28.449","1.49","6.12","-10.51","-0.04","1.31","0.06"
"28.499","0.71","2.75","-10.04","0.37","0.71","-0.66"
"28.649","0.82","-1.49","-6.28","0.67","-1.42","-0.84"
"28.849","-4.63","3.88","-16.91","0.08","-0.41","0.59"
"28.899","-2.94","3.37","-6.39","-0.98","-0.94","0.56"
"28.949","-1.84","1.22","-0.08","-0.5","-0.53","0.06"
"28.999","1.02","0.43","-1.26","0.62","-0.49","-0.68"
"29.049","2.28","0.16","-0.12","-0.41","-0.43","-0.93"
"29.199","-0.35","11.49","-20.01","-0.16","0.89","0.01"
"29.249","-4.59","3.06","-14.79","0.3","1.61","-0.75"
"29.299","-1.29","3.61","-11.89","-0.35","1.5","1.0"
"29.349","0.94","4.55","-6.51","-0.1","1.12","-0.11"
"29.399","-0.98","1.84","-8.98","-0.3","0.05","-0.03"
"29.449","0.71","-0.9","-1.53","-0.69","-1.02","0.16"
"29.499","4.12","3.06","-4.63","-0.66","-1.04","0.67"
"29.549","0.71","-2.24","-6.16","0.08","-0.85","-0.06"
"29.599","7.73","11.61","-20.01","0.91","-0.24","1.38"
"29.649","1.73","3.77","-18.87","0.17","-0.3","0.17"
"29.699","-4.79","3.1","-18.32","0.01","-0.29","1.69"
"29.899","1.06","-1.41","1.26","0.2","-0.6","-0.95"
"29.949","1.18","1.49","-17.93","0.15","0.19","-0.74"
"29.999","2.9","10.0","-11.06","-2.39","0.89","1.48"
"30.049","-5.06","5.37","-20.01","0.96","0.86","-1.53"
"30.099","-4.35","4.51","-15.22","-0.3","0.89","-0.85"
"30.149","-3.73","3.77","-11.14","-0.34","1.17","-0.22"
"30.199","1.73","7.3","-10.47","-0.35","0.87","0.0"
"30.249","0.86","2.63","-7.1","0.09","0.27","-0.88"
"30.299","-0.75","-2.08","-5.06","0.51","-0.78","-1.45"
"30.349","3.65","2.28","-2.16","-0.19","-1.18","-0.06"
"30.699","-1.49","3.61","-5.1","-0.47","0.65","-0.48"
"30.749","-0.75","2.71","-0.78","0.02","-0.21","-1.69"
"30.799","-0.98","4.0","-7.26","0.1","-0.06","-1.64"
"30.849","1.02","7.65","-9.02","-0.19","-0.77","-2.09"
"30.899","1.33","14.59","-12.75","-0.06","0.9","-1.46"
"30.949","4.51","11.77","-14.67","-0.94","0.99","-3.1"
