NAME:,walk_123_4_1,,,,,
EXPERIMENT TIME:,08/03/2024 09:43:18,,,,,
ACTIVITY TYPE:,Walking,,,,,
COUNT OF ACTUAL STEPS:,200,,,,,
,,,,,,
Time [sec],ACC X,ACC Y,ACC Z,GYRO X,GYRO Y,GYRO Z
.0000,-12.59,2.90,1.37,0.16,-0.06,-0.05
.0820,-12.28,2.12,4.24,-0.34,0.42,-0.00
.1640,-10.04,5.77,1.96,0.50,0.71,0.04
.2460,-9.30,3.80,4.08,-0.56,-0.18,0.07
.3280,-8.79,3.80,3.37,-0.06,-0.42,-0.16
.4100,-7.34,1.92,3.02,-0.15,-0.40,0.03
.4920,-8.32,2.67,2.63,-0.15,-0.34,0.16
.5740,-9.41,2.86,2.82,0.26,0.08,0.24
.6560,-10.83,2.16,0.86,0.42,0.04,0.03
.7380,-12.36,4.39,2.90,0.42,-0.17,-0.33
.8200,-9.65,4.04,6.32,-1.05,0.02,-0.88
.9020,-10.00,4.24,3.92,0.03,0.13,-0.03
.9840,-8.32,2.98,2.59,0.13,0.07,0.22
1.0660,-7.22,2.51,1.61,0.28,0.12,0.28
1.1480,-7.30,2.55,0.86,-0.06,-0.04,0.14
1.2300,-10.08,2.59,1.10,-0.20,-0.17,-0.15
1.3120,-12.55,2.67,0.39,-0.01,0.03,-0.10
1.3940,-11.06,5.02,4.98,-0.16,0.47,0.30
1.4760,-6.75,3.06,1.88,0.45,0.72,-0.24
1.5580,-8.12,3.65,3.96,-0.27,-0.40,0.18
1.6400,-8.20,3.30,3.65,0.33,-0.53,-0.37
1.7220,-7.61,1.45,3.14,0.43,-0.53,-0.07
1.8040,-8.51,2.79,2.79,0.09,-0.30,0.17
1.8860,-9.18,3.53,2.55,0.62,-0.03,0.21
1.9680,-12.04,1.73,0.90,0.67,-0.02,-0.03
2.0500,-11.38,2.63,1.73,0.47,-0.00,-0.23
2.1320,-10.04,3.80,6.28,-1.27,0.09,-0.72
2.2140,-10.28,5.14,4.20,0.05,0.12,-0.34
2.2960,-8.32,1.84,2.31,-0.18,0.48,0.46
2.3780,-6.51,3.02,2.55,-0.83,0.35,0.73
2.4600,-7.30,3.49,1.69,-0.55,0.20,0.27
2.5420,-9.38,2.63,1.29,-0.44,0.03,-0.14
2.6240,-12.87,2.08,-0.08,0.08,0.13,0.09
2.7060,-10.94,5.45,5.81,-0.00,0.26,0.23
2.7880,-6.51,3.49,3.61,0.45,0.76,0.04
2.8700,-7.26,3.73,2.98,-0.32,-0.42,0.07
2.9520,-7.61,2.94,3.45,0.21,-0.60,-0.28
3.0340,-7.57,1.77,3.06,0.02,-0.47,0.05
3.1160,-7.96,3.14,2.90,-0.01,-0.16,0.09
3.1980,-9.89,2.55,2.94,0.51,0.19,0.16
3.2800,-11.61,2.51,0.94,0.28,0.18,-0.12
3.3620,-10.67,5.49,5.30,-0.26,0.13,-0.43
3.4440,-8.59,4.71,5.18,-0.60,0.24,-0.55
3.5260,-11.14,3.49,4.31,0.28,0.29,0.22
3.6080,-6.79,2.67,2.00,-0.43,0.44,0.45
3.6900,-7.10,2.98,1.84,-0.17,0.06,0.42
3.7720,-8.04,2.08,1.02,-0.33,0.01,0.01
3.8540,-13.81,4.08,1.77,-0.42,0.04,0.03
3.9360,-16.08,5.69,4.35,0.32,0.26,-0.03
4.0180,-7.65,3.84,3.14,-0.19,0.55,0.14
4.1000,-7.49,3.80,3.80,-0.41,-0.34,0.22
4.1820,-8.12,2.94,4.35,-0.12,-0.51,-0.19
4.2640,-6.83,2.39,3.57,-0.22,-0.36,0.24
4.3460,-8.24,3.53,2.75,0.04,-0.20,0.18
4.4280,-9.22,2.16,1.61,0.64,0.06,0.05
4.5100,-12.24,2.75,0.71,0.44,0.06,-0.16
4.5920,-10.00,4.71,6.16,-0.94,0.20,-0.66
4.6740,-10.63,5.22,5.30,-0.47,0.17,-0.51
4.7560,-8.47,3.02,3.37,0.15,0.59,0.32
4.8380,-7.06,2.47,2.43,-0.13,0.24,0.46
4.9200,-6.79,2.39,1.10,-0.20,0.06,0.25
5.0020,-9.61,2.31,0.59,-0.54,0.01,-0.26
5.0840,-13.10,3.26,0.04,-0.23,-0.01,0.14
5.1660,-15.26,8.90,7.37,0.36,-0.28,0.20
5.2480,-7.65,2.28,4.75,0.03,0.01,0.11
5.3300,-9.06,3.80,3.77,-0.29,-0.51,-0.08
5.4120,-7.53,2.00,3.06,0.02,-0.43,-0.20
5.4940,-7.06,2.08,2.90,-0.26,-0.32,0.21
5.5760,-9.06,3.30,2.31,0.17,0.01,0.13
5.6580,-10.47,2.24,1.80,0.67,-0.10,0.21
5.7400,-13.30,3.61,3.41,0.48,-0.06,-0.26
5.8220,-9.92,3.88,5.77,-1.21,0.18,-0.86
5.9040,-10.04,5.41,4.00,-0.30,0.16,-0.40
5.9860,-7.81,2.90,2.51,0.18,0.31,0.37
6.0680,-6.94,3.02,1.53,-0.07,0.13,0.51
6.1500,-7.37,2.04,0.90,-0.09,-0.07,0.15
6.2320,-10.28,2.12,1.18,-0.24,-0.12,-0.16
6.3140,-12.63,3.14,-0.12,-0.17,0.07,-0.01
6.3960,-14.67,8.28,6.75,0.13,-0.25,0.08
6.4780,-8.47,2.86,4.39,0.41,0.49,0.01
6.5600,-7.45,4.47,3.73,-0.25,-0.40,0.16
6.6420,-7.88,3.14,3.61,0.51,-0.75,-0.45
6.7240,-7.18,2.24,3.18,0.21,-0.48,0.05
6.8060,-9.06,3.06,2.51,0.42,-0.34,-0.02
6.8880,-9.26,2.16,2.16,0.67,0.09,0.00
6.9700,-12.12,2.20,1.10,0.49,0.04,-0.19
7.0520,-10.87,5.18,5.45,-0.52,0.09,-0.63
7.1340,-9.14,5.61,5.26,-0.72,0.34,-0.57
7.2160,-8.59,3.26,3.61,0.53,0.24,0.23
7.2980,-6.94,2.12,1.96,0.18,0.16,0.35
7.3800,-7.37,2.35,0.86,-0.01,0.10,0.19
7.4620,-9.34,1.65,0.27,-0.20,0.08,-0.20
7.5440,-12.75,3.57,0.43,-0.48,0.06,0.15
7.6260,-13.89,7.10,4.00,0.13,0.00,0.06
7.7080,-9.49,4.63,4.67,-0.02,0.49,0.41
7.7900,-7.73,3.30,3.41,-0.24,-0.33,0.03
7.8720,-8.28,3.57,3.84,0.32,-0.75,-0.38
7.9540,-7.22,1.29,2.47,0.31,-0.49,-0.01
8.0360,-7.61,2.90,2.59,-0.05,-0.17,0.21
8.1180,-9.38,3.41,2.71,0.63,0.16,0.17
8.2000,-12.59,1.65,0.94,0.46,0.03,-0.14
8.2820,-11.34,4.39,3.57,-0.21,0.26,-0.20
8.3640,-8.87,5.49,5.81,-0.96,0.11,-0.79
8.4460,-10.63,3.73,3.92,0.43,0.13,0.11
8.5280,-6.63,2.20,1.77,-0.16,0.31,0.42
8.6100,-7.10,2.94,1.96,-0.08,-0.05,0.42
8.6920,-8.04,2.00,1.02,-0.25,-0.07,0.16
8.7740,-12.32,3.65,2.00,-0.48,-0.00,0.01
8.8560,-10.59,0.51,1.84,-0.01,0.28,-0.38
8.9380,-7.61,5.61,1.26,0.83,0.83,0.50
9.0200,-9.34,2.86,4.75,-0.38,-0.44,-0.06
9.1020,-7.61,4.59,3.96,-0.08,-0.65,-0.04
9.1840,-7.57,2.16,3.57,0.27,-0.58,-0.19
9.2660,-8.36,2.94,2.75,0.22,-0.26,-0.00
9.3480,-9.26,3.18,1.88,0.45,0.16,0.07
9.4300,-11.45,2.28,0.55,0.32,0.11,-0.07
9.5120,-11.30,5.45,3.69,0.14,-0.02,-0.31
9.5940,-8.90,4.55,5.57,-0.69,0.27,-0.86
9.6760,-11.06,4.00,4.67,0.31,0.37,0.10
9.7580,-6.98,2.39,1.96,0.05,0.39,0.43
9.8400,-6.28,2.20,1.02,-0.05,0.16,0.41
9.9220,-8.24,2.39,0.39,-0.23,-0.02,-0.01
10.0040,-12.28,3.22,0.98,-0.33,0.10,-0.09
10.0860,-11.49,2.31,2.75,-0.04,0.19,-0.12
10.1680,-7.73,5.06,1.57,0.87,0.54,0.33
10.2500,-8.83,2.67,4.63,-0.12,-0.52,0.04
10.3320,-8.24,4.20,3.61,0.12,-0.67,-0.21
10.4140,-7.57,1.77,2.98,0.41,-0.51,-0.15
10.4960,-8.71,2.79,2.63,0.15,-0.33,0.14
10.5780,-9.65,2.28,1.96,0.35,0.25,-0.04
10.6600,-12.12,2.75,0.94,0.55,-0.05,0.14
10.7420,-12.28,3.49,4.12,0.83,-0.27,-0.16
10.8240,-9.81,4.59,6.04,-0.82,-0.08,-1.07
10.9060,-11.61,3.96,4.04,0.20,0.35,0.10
10.9880,-6.75,2.00,1.61,-0.10,0.37,0.37
11.0700,-6.90,2.82,1.65,-0.29,0.14,0.72
11.1520,-7.61,2.08,0.90,-0.36,0.12,0.23
11.2340,-11.61,3.18,1.45,-0.63,0.08,-0.15
11.3160,-11.02,-0.08,1.06,-0.20,0.41,0.01
11.3980,-9.73,7.61,2.24,0.51,-0.07,0.58
11.4800,-9.26,1.80,4.55,-0.41,-0.26,-0.12
11.5620,-8.59,4.39,4.00,-0.41,-0.49,-0.07
11.6440,-6.98,1.92,3.06,0.04,-0.44,-0.18
11.7260,-8.20,2.90,3.02,-0.12,-0.16,0.22
11.8080,-8.79,3.14,1.88,0.35,0.18,0.03
11.8900,-12.47,2.47,0.98,0.74,-0.04,0.14
11.9720,-12.91,3.80,3.61,0.51,-0.25,-0.26
12.0540,-10.00,3.69,6.16,-1.03,-0.07,-1.09
12.1360,-11.61,4.59,4.20,0.12,0.35,0.04
12.2180,-7.02,1.84,1.92,-0.09,0.43,0.53
12.3000,-6.47,2.86,1.37,-0.39,0.21,0.73
12.3820,-7.85,2.28,0.94,-0.26,0.14,0.09
12.4640,-11.02,2.67,1.41,-0.50,0.08,-0.22
12.5460,-12.59,0.51,1.92,-0.09,0.19,0.10
12.6280,-11.38,5.88,1.88,0.60,0.53,0.37
12.7100,-8.87,2.24,4.86,-0.48,-0.14,0.08
12.7920,-8.43,4.04,3.84,-0.53,-0.53,0.13
12.8740,-6.67,1.92,2.90,-0.44,-0.28,0.03
12.9560,-7.57,2.90,2.82,-0.40,-0.13,0.34
13.0380,-10.43,3.18,3.06,0.29,0.18,0.08
13.1200,-12.28,1.33,1.18,0.55,-0.01,-0.02
13.2020,-11.53,6.28,4.86,-0.40,0.22,-0.42
13.2840,-9.61,6.04,5.14,-0.78,0.18,-0.74
13.3660,-10.00,3.30,4.20,0.55,0.30,0.19
13.4480,-6.86,2.55,1.92,-0.04,0.18,0.36
13.5300,-6.47,2.39,1.53,-0.12,0.01,0.28
13.6120,-8.67,2.31,0.98,-0.31,-0.01,-0.15
13.6940,-12.98,3.49,1.37,-0.36,0.07,-0.04
13.7760,-12.55,5.37,4.12,-0.29,0.41,-0.08
13.8580,-5.30,4.51,2.47,0.60,0.68,-0.11
13.9400,-8.79,3.80,4.63,-0.05,-0.57,0.03
14.0220,-7.26,3.06,3.45,0.20,-0.62,-0.27
14.1040,-6.86,1.69,3.14,0.17,-0.50,0.04
14.1860,-8.83,3.10,2.79,0.36,-0.11,0.05
14.2680,-9.81,1.57,2.08,0.49,0.16,-0.09
14.3500,-11.85,3.14,1.49,0.41,-0.09,-0.03
14.4320,-11.22,3.02,2.63,0.83,-0.05,-0.08
14.5140,-11.26,5.18,7.18,-1.25,0.20,-0.91
14.5960,-9.96,4.20,4.08,0.53,0.42,0.04
14.6780,-7.49,2.08,1.92,0.14,0.10,0.33
14.7600,-7.30,2.35,1.53,-0.01,-0.11,0.54
14.8420,-8.47,2.39,1.06,-0.29,-0.16,0.16
14.9240,-12.47,2.90,1.33,-0.34,0.26,-0.06
15.0060,-12.32,3.30,4.12,0.01,0.20,-0.02
15.0880,-6.20,3.53,1.65,0.56,0.73,0.13
15.1700,-8.55,2.94,4.43,-0.73,-0.42,0.18
15.2520,-7.30,3.02,3.37,-0.42,-0.29,0.11
15.3340,-6.83,2.04,3.26,-0.56,-0.16,0.29
15.4160,-8.47,3.06,3.02,-0.30,-0.03,0.23
15.4980,-9.53,3.37,3.22,0.19,0.14,0.17
15.5800,-11.96,0.82,1.33,0.86,0.19,-0.16
15.6620,-9.92,4.98,6.43,-1.39,0.24,-0.47
15.7440,-10.79,6.39,5.30,-0.89,0.29,-0.36
15.8260,-7.85,2.59,3.10,-0.18,0.70,0.41
15.9080,-6.08,2.12,1.73,-0.50,0.46,0.56
15.9900,-7.14,2.79,1.57,-0.80,0.08,0.30
16.0720,-10.43,2.82,1.18,-0.65,0.01,-0.12
16.1540,-13.14,2.47,-1.29,-0.20,0.18,0.15
16.2360,-13.61,5.73,7.53,-0.84,0.55,0.08
16.3180,-5.53,2.51,2.12,0.71,0.70,-0.05
16.4000,-8.90,4.35,4.82,-0.60,-0.86,-0.04
16.4820,-6.12,2.00,2.75,0.15,-0.36,-0.20
16.5640,-6.86,2.55,3.14,-0.04,-0.23,0.27
16.6460,-9.45,3.06,2.16,0.51,-0.13,0.26
16.7280,-12.47,2.08,0.47,0.57,-0.00,0.02
16.8100,-12.59,5.02,3.65,0.25,0.04,-0.31
16.8920,-11.85,4.75,6.71,-1.09,-0.27,-0.86
16.9740,-10.59,3.96,4.08,0.42,0.41,-0.02
17.0560,-7.06,1.96,2.00,-0.28,0.40,0.41
17.1380,-6.55,2.35,1.49,-0.39,0.08,0.56
17.2200,-8.04,2.20,0.82,-0.45,0.02,0.19
17.3020,-13.49,3.53,1.37,-0.47,0.01,-0.07
17.3840,-13.38,4.51,5.88,-0.43,0.39,-0.10
17.4660,-5.88,3.10,2.71,0.28,0.98,0.11
17.5480,-7.88,4.51,4.28,-0.86,-0.55,0.14
17.6300,-6.43,2.16,3.18,0.02,-0.37,-0.19
17.7120,-6.55,2.24,3.02,-0.27,-0.27,0.21
17.7940,-9.57,2.79,2.79,0.22,-0.06,0.23
17.8760,-12.36,1.33,1.02,0.63,0.01,-0.02
17.9580,-12.00,4.82,3.84,-0.19,0.05,-0.22
18.0400,-9.26,4.00,5.96,-1.06,0.12,-0.89
18.1220,-10.94,4.71,4.67,-0.11,0.34,-0.10
18.2040,-7.18,2.24,2.00,0.01,0.39,0.40
18.2860,-6.35,2.31,0.94,-0.14,0.26,0.43
18.3680,-8.20,2.47,0.51,-0.36,0.01,0.06
18.4500,-11.22,2.24,1.37,-0.50,0.18,-0.12
18.5320,-12.63,2.39,1.80,-0.11,0.28,0.17
18.6140,-8.39,4.59,1.65,0.54,0.44,0.41
18.6960,-8.55,2.51,5.37,-0.62,-0.31,0.13
18.7780,-8.20,3.84,4.08,-0.45,-0.57,0.15
18.8600,-6.39,1.69,2.86,-0.26,-0.33,0.02
18.9420,-8.24,2.94,2.79,-0.16,-0.11,0.30
19.0240,-9.73,2.98,2.51,0.31,0.36,0.20
19.1060,-11.45,2.16,0.98,0.34,0.22,-0.04
19.1880,-10.55,3.92,4.51,0.09,0.33,-0.38
19.2700,-10.36,5.73,5.73,-0.96,0.14,-0.75
19.3520,-9.41,1.84,3.26,-0.03,0.56,0.34
19.4340,-7.14,2.00,1.96,-0.61,0.40,0.61
19.5160,-6.59,2.51,1.61,-0.65,-0.04,0.42
19.5980,-8.87,2.59,0.35,-0.46,-0.04,0.01
19.6800,-13.96,3.14,1.96,-0.21,-0.05,0.01
19.7620,-11.73,2.20,4.28,-0.31,0.70,0.25
19.8440,-5.77,3.22,3.61,0.16,0.90,0.09
19.9260,-8.00,4.16,4.08,-0.45,-0.51,0.16
20.0080,-7.37,2.43,3.26,-0.08,-0.39,-0.25
20.0900,-6.47,2.12,2.55,-0.30,-0.22,0.23
20.1720,-9.38,2.98,2.67,0.26,-0.20,0.28
20.2540,-11.30,2.24,1.18,0.57,0.05,0.06
20.3360,-12.40,4.79,2.67,0.03,-0.12,-0.19
20.4180,-8.20,4.94,6.90,-0.97,0.14,-1.01
20.5000,-11.96,5.84,4.94,0.07,0.23,-0.33
20.5820,-7.34,2.12,2.04,0.04,0.49,0.39
20.6640,-5.92,2.00,0.94,-0.09,0.19,0.55
20.7460,-7.02,2.16,0.16,-0.47,-0.11,0.21
20.8280,-11.61,3.22,3.57,-0.57,-0.11,-0.47
20.9100,-14.28,1.33,1.88,0.22,0.22,0.07
20.9920,-10.98,8.94,2.39,0.57,0.46,0.66
21.0740,-7.92,3.10,5.26,-0.28,-0.17,0.06
21.1560,-7.96,4.35,4.16,0.17,-0.82,-0.27
21.2380,-7.34,0.86,2.71,0.47,-0.43,-0.14
21.3200,-8.59,2.71,2.20,0.02,-0.21,0.23
21.4020,-9.10,2.98,2.04,0.41,0.27,0.24
21.4840,-11.30,2.98,0.98,0.24,0.09,0.07
21.5660,-10.59,4.86,6.32,0.16,0.18,-0.79
21.6480,-10.83,6.63,6.20,-0.58,0.16,-0.71
21.7300,-8.39,2.00,3.02,0.54,0.40,0.36
21.8120,-6.04,2.35,1.18,0.01,0.24,0.57
21.8940,-6.12,1.92,0.31,-0.19,-0.14,0.24
21.9760,-10.63,2.55,0.94,-0.43,-0.05,-0.31
22.0580,-13.14,2.98,-0.39,0.17,0.15,0.11
22.1400,-14.87,8.67,5.41,-0.04,-0.29,0.24
22.2220,-9.41,2.94,5.69,-0.23,0.06,0.14
22.3040,-8.24,4.00,3.77,-0.38,-0.59,0.02
22.3860,-6.43,1.65,2.98,-0.13,-0.42,-0.10
22.4680,-7.45,2.71,2.55,-0.32,-0.13,0.31
22.5500,-9.49,3.73,2.67,0.26,0.04,0.31
22.6320,-11.38,1.41,1.10,0.61,0.16,-0.05
22.7140,-10.51,5.84,4.31,0.27,0.08,-0.41
22.7960,-11.61,5.18,6.90,-1.06,0.01,-1.28
22.8780,-12.00,3.10,3.80,0.63,0.53,0.13
22.9600,-6.63,1.65,1.26,-0.31,0.50,0.46
23.0420,-5.65,1.88,0.75,-0.30,-0.08,0.58
23.1240,-7.88,1.96,0.35,-0.38,-0.30,-0.11
23.2060,-14.12,4.28,1.02,-0.28,-0.12,-0.19
23.2880,-12.94,3.26,5.57,-0.19,0.47,-0.06
23.3700,-5.49,3.53,3.26,0.75,0.94,0.19
23.4520,-8.24,5.73,4.82,-0.17,-0.56,0.04
23.5340,-7.65,2.12,2.47,0.76,-0.37,-0.41
23.6160,-7.02,1.49,1.77,0.33,-0.39,0.04
23.6980,-8.67,2.67,2.20,0.51,-0.37,0.39
23.7800,-11.34,2.55,0.43,0.68,0.01,0.07
23.8620,-11.69,3.57,0.82,0.18,-0.11,-0.27
23.9440,-6.28,5.02,8.39,-0.82,0.11,-1.16
24.0260,-13.45,6.35,5.18,0.04,-0.18,-0.65
24.1080,-8.24,1.69,2.04,-0.36,0.57,0.48
24.1900,-6.98,2.59,1.49,-0.35,0.00,0.69
24.2720,-5.10,0.82,0.08,-0.71,-0.03,0.28
24.3540,-8.71,3.10,2.55,-1.10,-0.19,-0.13
24.4360,-12.75,0.55,-0.78,0.22,0.36,-0.17
24.5180,-16.16,9.77,7.18,0.39,-1.01,0.84
24.6000,-7.26,2.08,5.73,-0.58,0.16,0.13
24.6820,-8.67,4.71,4.98,-0.29,-0.61,0.11
24.7640,-7.14,1.22,3.10,0.01,-0.06,-0.08
24.8460,-7.34,2.67,2.63,-0.24,-0.32,0.27
24.9280,-8.36,2.82,2.47,0.35,-0.36,0.29
25.0100,-11.38,2.16,1.41,0.81,-0.09,0.04
25.0920,-11.57,5.02,3.33,0.01,0.13,-0.36
25.1740,-10.67,3.57,7.26,-0.59,-0.20,-1.10
25.2560,-12.08,4.43,4.79,0.47,0.38,-0.13
25.3380,-6.39,1.41,2.20,-0.02,0.33,0.39
25.4200,-6.39,1.53,0.90,-0.03,-0.07,0.45
25.5020,-8.28,2.04,-0.20,-0.41,-0.09,0.08
25.5840,-14.55,3.26,0.94,-0.15,-0.06,-0.15
25.6660,-16.87,5.02,-1.65,1.60,0.12,0.06
25.7480,-9.73,3.88,6.86,-0.68,-0.39,0.39
25.8300,-9.10,4.55,4.24,0.08,-0.65,-0.05
25.9120,-6.28,0.75,2.55,0.31,-0.35,-0.14
25.9940,-7.96,3.06,2.86,0.02,-0.30,0.41
26.0760,-9.65,2.79,2.00,0.65,0.43,0.06
26.1580,-13.34,3.73,2.82,0.42,-0.09,-0.23
26.2400,-10.12,5.14,6.55,-1.48,0.05,-1.15
26.3220,-12.36,6.43,5.26,-0.35,0.22,-0.32
26.4040,-5.88,2.55,1.57,0.24,0.56,0.37
26.4860,-5.53,1.69,0.98,0.11,0.02,0.32
26.5680,-8.98,3.22,1.14,-0.22,-0.14,0.08
26.6500,-12.79,3.10,0.16,-0.42,0.16,0.07
26.7320,-9.38,6.79,6.75,-0.18,0.53,-0.03
26.8140,-6.08,1.10,3.18,0.93,0.51,-0.27
26.8960,-7.96,4.35,3.84,-0.59,-0.55,0.03
26.9780,-6.83,1.96,3.26,0.07,-0.66,-0.17
27.0600,-6.00,1.88,2.82,-0.18,-0.35,0.25
27.1420,-9.18,3.30,2.86,0.38,0.27,0.19
27.2240,-12.59,1.84,0.75,0.46,-0.08,-0.04
27.3060,-11.61,3.88,4.71,0.81,-0.08,-0.31
27.3880,-12.28,4.16,7.61,-1.20,-0.18,-1.25
27.4700,-10.32,4.47,4.08,0.21,0.70,0.17
27.5520,-6.04,1.57,1.33,-0.11,0.54,0.47
27.6340,-5.69,2.00,1.02,-0.48,0.07,0.57
27.7160,-8.98,2.79,0.16,-0.33,0.03,-0.18
27.7980,-14.24,3.30,-0.27,-0.26,-0.03,0.20
27.8800,-16.32,9.92,9.38,0.38,-0.25,0.37
27.9620,-8.16,3.41,4.55,0.18,0.11,0.04
28.0440,-7.69,3.06,3.41,-0.23,-0.92,-0.08
28.1260,-4.98,1.80,3.06,-0.12,-0.55,-0.03
28.2080,-7.49,3.53,3.88,0.02,-0.18,0.21
28.2900,-9.81,1.84,1.22,0.43,0.54,-0.02
28.3720,-12.71,1.84,1.37,0.26,-0.09,-0.05
28.4540,-9.22,5.73,4.00,-0.21,0.27,-0.29
28.5360,-11.96,6.86,6.55,-0.82,-0.21,-0.80
28.6180,-8.71,2.20,3.06,0.37,0.74,0.30
28.7000,-6.75,1.92,1.33,-0.12,0.34,0.48
28.7820,-5.57,2.31,1.02,-0.54,-0.18,0.26
28.8640,-11.22,2.59,1.45,-0.27,-0.14,-0.26
28.9460,-13.30,2.28,-0.90,-0.11,0.02,0.09
29.0280,-14.71,10.24,12.32,-0.25,0.15,0.62
29.1100,-4.79,1.49,2.04,0.71,0.65,-0.21
29.1920,-8.24,3.73,3.96,-0.42,-0.98,-0.02
29.2740,-6.16,2.24,2.98,0.22,-0.46,-0.22
29.3560,-7.88,2.67,2.98,0.06,-0.20,0.15
29.4380,-9.81,2.90,2.16,0.28,0.26,0.10
29.5200,-12.40,1.88,0.67,0.54,-0.12,0.07
